page_type,location_country,referrer_host,ua_os,hour,total_orders_placed,total_checkouts,total_carts,total_sessions,total_pageviews,total_conversion,total_bounce_rate,ua_form_factor,referrer_source,referrer_name
Product,Cape Verde,l.facebook.com,iOS,2020-06-06 17:00:00,1,1,2,3,3,0.3333333333333333,1.0,Mobile,Social,Facebook
Product,Dominica,archer-patel.org,Linux,2020-06-03 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,iOS,2019-11-03 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
List of Collections,Saint Helena,Unknown,Mac OS X,2020-04-13 00:00:00,1,2,3,4,6,0.25,0.5,Desktop,Unknown,Unknown
Homepage,Bangladesh,Unknown,Linux,2021-01-12 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,jones-shelton.com,Linux,2020-09-28 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Other,2021-02-16 04:00:00,1,2,2,4,8,0.25,0.0,Other,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-04-09 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Estonia,Unknown,Linux,2020-04-11 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Martinique,l.instagram.com,iOS,2019-07-26 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-07 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Martinique,Unknown,iOS,2019-11-11 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Falkland Islands (Malvinas),Unknown,Linux,2021-03-30 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2021-11-23 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Mac OS X,2021-09-04 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Iran,Unknown,Linux,2020-03-01 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Bosnia and Herzegovina,mclean.net,Android,2021-01-11 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Cape Verde,Unknown,Other,2019-08-21 10:00:00,1,1,2,3,6,0.3333333333333333,0.0,Other,Unknown,Unknown
Product,Maldives,Unknown,iOS,2020-11-16 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Benin,m.instagram.com,Linux,2021-06-05 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,jones-shelton.com,iOS,2020-11-10 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Estonia,rivera.com,Linux,2020-10-25 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Western Sahara,Unknown,Windows,2020-05-26 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Falkland Islands (Malvinas),Unknown,Linux,2020-08-15 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,iOS,2021-10-27 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Cape Verde,l.instagram.com,Android,2019-07-30 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,Unknown,Android,2021-06-26 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Linux,2021-02-25 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,Android,2019-08-03 17:00:00,5,9,9,10,15,0.5,0.5,Mobile,Unknown,Unknown
Checkout,Cape Verde,facebook.com,Linux,2019-08-18 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Product,Gabon,facebook.com,Windows,2020-05-07 03:00:00,2,3,5,6,7,0.3333333333333333,0.8333333333333334,Desktop,Social,Facebook
Homepage,Botswana,myers.com,Android,2019-08-16 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,Mac OS X,2021-03-04 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,m.instagram.com,iOS,2019-08-11 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Cape Verde,Unknown,iOS,2019-08-06 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,myers.com,Linux,2020-07-30 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,harrell.com,Linux,2019-08-04 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Mac OS X,2021-05-09 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-01-31 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,l.instagram.com,Windows,2019-11-18 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,Unknown,iOS,2020-09-15 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Search,Cape Verde,Unknown,Android,2020-08-09 00:00:00,1,2,2,4,5,0.25,0.75,Mobile,Unknown,Unknown
Homepage,Angola,Unknown,Other,2020-06-05 22:00:00,0,0,0,1,1,0.0,1.0,Other,Unknown,Unknown
Product,Dominica,Unknown,Android,2020-12-17 13:00:00,2,4,4,5,10,0.4,0.0,Mobile,Unknown,Unknown
Homepage,Falkland Islands (Malvinas),mclean.net,Android,2021-06-16 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Dominica,facebook.com,Android,2020-09-25 05:00:00,5,8,12,14,33,0.3571428571428571,0.0,Mobile,Social,Facebook
Homepage,Saint Helena,Unknown,Windows,2020-12-12 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Android,2019-08-21 16:00:00,2,2,2,4,10,0.5,0.0,Mobile,Unknown,Unknown
Homepage,Angola,l.instagram.com,Android,2021-10-02 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,l.instagram.com,Windows,2019-11-17 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Cape Verde,jones-shelton.com,iOS,2021-03-03 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Lesotho,Unknown,Android,2020-12-11 14:00:00,3,4,4,7,12,0.4285714285714285,0.2857142857142857,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Android,2019-08-08 19:00:00,2,2,3,5,8,0.4,0.4,Mobile,Unknown,Unknown
Product,Bermuda,Unknown,Windows,2021-07-23 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,jones-shelton.com,Mac OS X,2019-08-10 10:00:00,1,2,3,5,7,0.2,0.6,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-02 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Mac OS X,2021-05-08 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Linux,2019-07-24 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Product,Vanuatu,www.instagram.com,Android,2021-09-04 04:00:00,2,2,2,3,9,0.6666666666666666,0.0,Mobile,Social,Instagram
Homepage,Cape Verde,Unknown,Android,2020-06-07 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Android,2020-07-24 20:00:00,3,3,4,8,18,0.375,0.0,Mobile,Unknown,Unknown
Homepage,Dominica,l.instagram.com,Linux,2020-11-27 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Cape Verde,jones-shelton.com,Linux,2021-07-13 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2019-08-22 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,iOS,2019-08-12 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2020-08-12 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Mac OS X,2021-06-19 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Saint Helena,Unknown,Android,2019-08-12 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,jones-shelton.com,iOS,2021-09-12 15:00:00,2,4,6,9,16,0.2222222222222222,0.2222222222222222,Mobile,Unknown,Unknown
Collection,Cape Verde,Unknown,Android,2020-09-19 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,jones-shelton.com,Android,2021-02-15 15:00:00,4,8,9,14,27,0.2857142857142857,0.0714285714285714,Mobile,Unknown,Unknown
Unknown,Cape Verde,jones-shelton.com,Android,2020-07-09 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Dominica,mclean.net,iOS,2020-06-21 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Cape Verde,mclean.net,Android,2019-07-31 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Dominica,Unknown,Mac OS X,2021-01-18 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Cape Verde,Unknown,iOS,2020-08-18 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Search,Cyprus,l.instagram.com,iOS,2021-01-17 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Saint Helena,Unknown,Android,2020-08-10 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Windows,2021-09-24 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,chang-fisher.com,Linux,2020-08-04 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,mclean.net,Linux,2021-01-17 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Collection,Bosnia and Herzegovina,Unknown,Android,2019-08-01 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bangladesh,Unknown,Mac OS X,2020-06-28 03:00:00,2,3,3,6,14,0.3333333333333333,0.0,Desktop,Unknown,Unknown
Homepage,Dominica,mclean.net,Linux,2021-01-12 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-08-07 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,jones-shelton.com,Android,2019-08-03 19:00:00,3,4,5,9,16,0.3333333333333333,0.2222222222222222,Mobile,Unknown,Unknown
Product,Dominica,Unknown,iOS,2021-02-28 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,mclean.net,Linux,2021-01-04 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Product,Cape Verde,Unknown,iOS,2021-11-13 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Slovakia (Slovak Republic),Unknown,Windows,2020-10-07 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,www.instagram.com,Android,2021-01-27 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,Unknown,Windows,2021-01-12 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Bosnia and Herzegovina,myers.com,Linux,2021-03-23 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Guadeloupe,Unknown,Other,2019-09-22 09:00:00,4,5,7,12,15,0.3333333333333333,0.75,Other,Unknown,Unknown
Homepage,Lesotho,Unknown,iOS,2020-09-03 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,iOS,2021-03-23 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Maldives,l.instagram.com,iOS,2020-05-13 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Checkout,Gabon,l.instagram.com,Other,2021-07-07 01:00:00,5,7,8,12,30,0.4166666666666667,0.0,Other,Social,Instagram
Checkout,Dominica,Unknown,Android,2020-05-29 10:00:00,1,1,1,3,6,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Product,Dominica,l.instagram.com,Android,2019-08-11 08:00:00,1,2,2,3,3,0.3333333333333333,1.0,Mobile,Social,Instagram
Homepage,Lesotho,m.instagram.com,Android,2021-07-23 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Lesotho,jones-shelton.com,Android,2021-08-16 10:00:00,3,3,3,7,8,0.4285714285714285,0.8571428571428572,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-11-07 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,Android,2019-08-21 10:00:00,5,6,6,10,10,0.5,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Android,2020-07-27 19:00:00,2,4,4,7,12,0.2857142857142857,0.2857142857142857,Mobile,Unknown,Unknown
Collection,Anguilla,mclean.net,Linux,2019-08-07 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Iran,Unknown,Linux,2019-08-09 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Dominica,mclean.net,Mac OS X,2020-07-21 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Gabon,Unknown,Android,2019-10-29 21:00:00,1,1,1,3,7,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Collection,Gabon,www.google.com,Android,2019-08-14 02:00:00,1,1,1,3,7,0.3333333333333333,0.0,Mobile,Search,Google
Product,Dominica,l.instagram.com,Linux,2019-08-14 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-17 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Unknown,Dominica,Unknown,iOS,2021-09-27 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-02-05 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Cape Verde,www.google.com,Android,2019-07-31 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Cape Verde,Unknown,Other,2019-08-18 22:00:00,1,1,2,3,5,0.3333333333333333,0.3333333333333333,Other,Unknown,Unknown
Product,Dominica,Unknown,Linux,2021-10-01 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Android,2020-08-09 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Anguilla,Unknown,Linux,2021-03-10 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-04-01 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Windows,2021-09-30 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Estonia,www.google.com,iOS,2020-05-30 14:00:00,2,3,5,7,13,0.2857142857142857,0.1428571428571429,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,jones-shelton.com,iOS,2020-10-15 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,iOS,2021-03-29 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Iran,www.google.com,Linux,2019-10-18 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Cape Verde,mclean.net,Linux,2020-01-07 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,Unknown,Other,2019-07-31 08:00:00,1,2,2,4,4,0.25,1.0,Other,Unknown,Unknown
Homepage,Gabon,jones-shelton.com,Windows,2020-12-12 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,m.instagram.com,Mac OS X,2021-07-16 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Collection,Dominica,Unknown,Other,2020-11-21 08:00:00,0,0,0,1,1,0.0,1.0,Other,Unknown,Unknown
Homepage,Bermuda,Unknown,Windows,2019-12-20 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-04-07 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-03-01 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bangladesh,Unknown,iOS,2021-07-15 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,Linux,2020-09-26 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Slovakia (Slovak Republic),Unknown,iOS,2020-10-30 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Saint Helena,Unknown,iOS,2020-09-28 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Dominica,Unknown,Android,2020-01-12 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Indonesia,Unknown,Android,2020-11-25 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bermuda,jones-shelton.com,Windows,2020-05-22 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Tanzania,m.instagram.com,Windows,2020-10-19 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Windows,2021-02-22 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2021-03-09 20:00:00,1,2,2,4,7,0.25,0.25,Mobile,Unknown,Unknown
Homepage,Slovakia (Slovak Republic),Unknown,iOS,2019-08-20 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Other,2020-08-22 14:00:00,2,4,6,7,15,0.2857142857142857,0.0,Other,Unknown,Unknown
Homepage,Dominica,facebook.com,Android,2020-03-09 01:00:00,2,4,5,7,14,0.2857142857142857,0.0,Mobile,Social,Facebook
Product,Dominica,mclean.net,Linux,2019-08-02 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Cape Verde,Unknown,Android,2019-08-19 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Sweden,jones-shelton.com,Linux,2020-07-09 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Dominica,Unknown,Android,2021-03-03 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,iOS,2020-03-20 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,www.google.com,Windows,2021-01-17 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Dominica,Unknown,Android,2021-04-14 05:00:00,2,3,4,7,9,0.2857142857142857,0.7142857142857143,Mobile,Unknown,Unknown
Product,Dominica,mclean.net,iOS,2020-05-10 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Gabon,m.instagram.com,Mac OS X,2019-08-02 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,Unknown,Mac OS X,2020-08-15 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,mclean.net,Linux,2020-03-30 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Gabon,Unknown,iOS,2020-06-13 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Indonesia,l.instagram.com,Android,2020-08-20 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Cape Verde,Unknown,Android,2020-10-01 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Windows,2019-08-10 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Android,2020-09-07 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Iran,Unknown,iOS,2021-01-29 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,iOS,2019-08-05 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,l.instagram.com,Android,2021-01-06 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Gabon,Unknown,Windows,2019-12-20 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-09-03 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2021-07-20 03:00:00,1,2,2,3,7,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,iOS,2021-01-09 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2019-08-07 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,myers.com,iOS,2021-07-09 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-08-10 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,facebook.com,iOS,2020-06-06 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Homepage,Saint Helena,mclean.net,iOS,2020-08-25 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,Unknown,Windows,2019-12-17 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout - Contact Information,Angola,www.google.com,Android,2021-09-15 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-11-25 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Gabon,Unknown,iOS,2020-08-31 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-07-19 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Tanzania,l.instagram.com,Mac OS X,2021-10-16 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Dominica,Unknown,Android,2019-09-10 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,Windows,2021-02-16 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Linux,2021-10-04 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Android,2021-04-25 20:00:00,2,3,3,6,13,0.3333333333333333,0.0,Mobile,Unknown,Unknown
List of Collections,Dominica,green.com,Other,2020-12-17 11:00:00,6,9,11,12,12,0.5,1.0,Other,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-09-13 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,Unknown,Mac OS X,2020-11-29 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Maldives,Unknown,Mac OS X,2021-06-13 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2020-12-12 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Android,2020-08-15 02:00:00,3,4,4,8,16,0.375,0.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Android,2021-11-16 12:00:00,2,4,4,7,12,0.2857142857142857,0.2857142857142857,Mobile,Unknown,Unknown
Product,Cape Verde,mclean.net,iOS,2021-03-27 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,Unknown,Other,2020-08-27 07:00:00,1,1,1,2,4,0.5,0.0,Other,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,iOS,2020-12-10 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,tucker.info,iOS,2021-04-15 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2021-07-02 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,myers.com,Mac OS X,2021-11-26 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,iOS,2021-07-09 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Other,2020-05-11 14:00:00,2,4,5,6,8,0.3333333333333333,0.6666666666666667,Other,Unknown,Unknown
Product,Dominica,Unknown,Windows,2019-08-19 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bangladesh,Unknown,Mac OS X,2019-08-19 17:00:00,2,3,5,7,15,0.2857142857142857,0.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-12-23 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,m.instagram.com,iOS,2021-09-08 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Bosnia and Herzegovina,mclean.net,Android,2020-09-14 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
